   6.5100000e+02   4.0000000e-03   1.0000000e-07
   8.9003000e-03   6.5337530e-01   1.1199000e+04   0.0000000e+00
   9.9049000e-03   6.6439270e-01   1.1202000e+04   0.0000000e+00
   1.0909400e-02   6.7793760e-01   1.1204200e+04   0.0000000e+00
   1.1881500e-02   6.9062920e-01   1.1206500e+04   0.0000000e+00
   1.2875200e-02   7.0542710e-01   1.1209400e+04   0.0000000e+00
   1.3890600e-02   7.2017100e-01   1.1211700e+04   0.0000000e+00
   1.4841100e-02   7.3276540e-01   1.1214700e+04   0.0000000e+00
   1.5856400e-02   7.4775770e-01   1.1217600e+04   0.0000000e+00
   1.6839300e-02   7.6145380e-01   1.1220600e+04   0.0000000e+00
   1.7843900e-02   7.7621930e-01   1.1222900e+04   0.0000000e+00
   1.8805200e-02   7.9409550e-01   1.1225800e+04   0.0000000e+00
   1.9809700e-02   8.0958470e-01   1.1228800e+04   0.0000000e+00
   2.0814200e-02   8.2478220e-01   1.1231100e+04   0.0000000e+00
   2.1808000e-02   8.3889980e-01   1.1234800e+04   0.0000000e+00
   2.2790900e-02   8.5111610e-01   1.1237000e+04   0.0000000e+00
   2.3795400e-02   8.7108790e-01   1.1240000e+04   0.0000000e+00
   2.4778300e-02   8.8691190e-01   1.1242200e+04   0.0000000e+00
   2.5772100e-02   9.0261700e-01   1.1245200e+04   0.0000000e+00
   2.6755000e-02   9.2080650e-01   1.1248200e+04   0.0000000e+00
   2.7748700e-02   9.3915810e-01   1.1250400e+04   0.0000000e+00
   2.8742400e-02   9.5423690e-01   1.1252700e+04   0.0000000e+00
   2.9714600e-02   9.7383060e-01   1.1254900e+04   0.0000000e+00
   3.0729900e-02   9.9409390e-01   1.1257900e+04   0.0000000e+00
   3.1723600e-02   1.0130935e+00   1.1260900e+04   0.0000000e+00
   3.2717300e-02   1.0324928e+00   1.1263100e+04   0.0000000e+00
   3.3711100e-02   1.0561156e+00   1.1266800e+04   0.0000000e+00
   3.4704800e-02   1.0709242e+00   1.1269000e+04   0.0000000e+00
   3.5698500e-02   1.0970635e+00   1.1272000e+04   0.0000000e+00
   3.6659800e-02   1.1178130e+00   1.1274300e+04   0.0000000e+00
   3.7653600e-02   1.1381627e+00   1.1277200e+04   0.0000000e+00
   3.8668900e-02   1.1593119e+00   1.1279500e+04   0.0000000e+00
   3.9641000e-02   1.1809470e+00   1.1283200e+04   0.0000000e+00
   4.0623900e-02   1.2013076e+00   1.1286200e+04   0.0000000e+00
   4.1639300e-02   1.2228563e+00   1.1288400e+04   0.0000000e+00
   4.2633000e-02   1.2463601e+00   1.1291400e+04   0.0000000e+00
   4.3637500e-02   1.2721648e+00   1.1293600e+04   0.0000000e+00
   4.4588000e-02   1.2961438e+00   1.1296600e+04   0.0000000e+00
   4.5592600e-02   1.3180922e+00   1.1298900e+04   0.0000000e+00
   4.6597100e-02   1.3408183e+00   1.1301800e+04   0.0000000e+00
   4.7558400e-02   1.3664718e+00   1.1304800e+04   0.0000000e+00
   4.8584500e-02   1.3895003e+00   1.1307000e+04   0.0000000e+00
   4.9589100e-02   1.4120752e+00   1.1310000e+04   0.0000000e+00
   5.0582800e-02   1.4372640e+00   1.1312300e+04   0.0000000e+00
   5.1533300e-02   1.4640837e+00   1.1315200e+04   0.0000000e+00
   5.2527000e-02   1.4885596e+00   1.1317500e+04   0.0000000e+00
   5.3531600e-02   1.5180366e+00   1.1320500e+04   0.0000000e+00
   5.4536100e-02   1.5445863e+00   1.1323400e+04   0.0000000e+00
   5.5508200e-02   1.5702936e+00   1.1325700e+04   0.0000000e+00
   5.6501900e-02   1.5963468e+00   1.1328700e+04   0.0000000e+00
   5.7495700e-02   1.6249164e+00   1.1330900e+04   0.0000000e+00
   5.8489400e-02   1.6549658e+00   1.1333900e+04   0.0000000e+00
   5.9504700e-02   1.6835679e+00   1.1336900e+04   0.0000000e+00
   6.0466000e-02   1.7093508e+00   1.1339800e+04   0.0000000e+00
   6.1481400e-02   1.7430510e+00   1.1342800e+04   0.0000000e+00
   6.2464300e-02   1.7709402e+00   1.1345000e+04   0.0000000e+00
   6.3436400e-02   1.7993155e+00   1.1348800e+04   0.0000000e+00
   6.4451800e-02   1.8286088e+00   1.1351000e+04   0.0000000e+00
   6.5434700e-02   1.8564008e+00   1.1354000e+04   0.0000000e+00
   6.6428400e-02   1.8880921e+00   1.1356200e+04   0.0000000e+00
   6.7422100e-02   1.9143826e+00   1.1359200e+04   0.0000000e+00
   6.8405100e-02   1.9467543e+00   1.1362200e+04   0.0000000e+00
   6.9388000e-02   1.9746110e+00   1.1364400e+04   0.0000000e+00
   7.0370900e-02   2.0035050e+00   1.1368100e+04   0.0000000e+00
   7.1386200e-02   2.0322474e+00   1.1370400e+04   0.0000000e+00
   7.2390800e-02   2.0620160e+00   1.1373400e+04   0.0000000e+00
   7.3362900e-02   2.0907260e+00   1.1375600e+04   0.0000000e+00
   7.4356600e-02   2.1244912e+00   1.1377800e+04   0.0000000e+00
   7.5339500e-02   2.1521967e+00   1.1380800e+04   0.0000000e+00
   7.6354900e-02   2.1819652e+00   1.1383000e+04   0.0000000e+00
   7.7337800e-02   2.2149314e+00   1.1386000e+04   0.0000000e+00
   7.8331500e-02   2.2441275e+00   1.1388300e+04   0.0000000e+00
   7.9314400e-02   2.2754839e+00   1.1391200e+04   0.0000000e+00
   8.0308200e-02   2.3057169e+00   1.1393500e+04   0.0000000e+00
   8.1301900e-02   2.3365117e+00   1.1396500e+04   0.0000000e+00
   8.2284800e-02   2.3711841e+00   1.1399400e+04   0.0000000e+00
   8.3289300e-02   2.4037934e+00   1.1401700e+04   0.0000000e+00
   8.4261500e-02   2.4328924e+00   1.1405400e+04   0.0000000e+00
   8.5266000e-02   2.4630390e+00   1.1407600e+04   0.0000000e+00
   8.6259700e-02   2.4961020e+00   1.1410600e+04   0.0000000e+00
   8.7253400e-02   2.5268537e+00   1.1412800e+04   0.0000000e+00
   8.8236400e-02   2.5610617e+00   1.1416600e+04   0.0000000e+00
   8.9240900e-02   2.5918996e+00   1.1418800e+04   0.0000000e+00
   9.0223800e-02   2.6224783e+00   1.1422500e+04   0.0000000e+00
   9.1228300e-02   2.6500974e+00   1.1425500e+04   0.0000000e+00
   9.2189700e-02   2.6837653e+00   1.1427700e+04   0.0000000e+00
   9.3205000e-02   2.7135339e+00   1.1431500e+04   0.0000000e+00
   9.4209500e-02   2.7461975e+00   1.1433700e+04   0.0000000e+00
   9.5170800e-02   2.7782451e+00   1.1435900e+04   0.0000000e+00
   9.6164600e-02   2.8119130e+00   1.1438200e+04   0.0000000e+00
   9.7179900e-02   2.8448681e+00   1.1441200e+04   0.0000000e+00
   9.8173600e-02   2.8774774e+00   1.1444100e+04   0.0000000e+00
   9.9156500e-02   2.9102271e+00   1.1446400e+04   0.0000000e+00
   1.0016110e-01   2.9453643e+00   1.1448600e+04   0.0000000e+00
   1.0114400e-01   2.9792914e+00   1.1450800e+04   0.0000000e+00
   1.0212690e-01   3.0131104e+00   1.1453800e+04   0.0000000e+00
   1.0312060e-01   3.0489928e+00   1.1456800e+04   0.0000000e+00
   1.0411440e-01   3.0828875e+00   1.1459000e+04   0.0000000e+00
   1.0512970e-01   3.1162313e+00   1.1462000e+04   0.0000000e+00
   1.0610180e-01   3.1481062e+00   1.1464300e+04   0.0000000e+00
   1.0708470e-01   3.1776587e+00   1.1466500e+04   0.0000000e+00
   1.0807850e-01   3.2083130e+00   1.1469500e+04   0.0000000e+00
   1.0907220e-01   3.2413976e+00   1.1471700e+04   0.0000000e+00
   1.1004430e-01   3.2743313e+00   1.1473900e+04   0.0000000e+00
   1.1105960e-01   3.3076751e+00   1.1476200e+04   0.0000000e+00
   1.1205340e-01   3.3407057e+00   1.1479200e+04   0.0000000e+00
   1.1301470e-01   3.3724403e+00   1.1482100e+04   0.0000000e+00
   1.1403000e-01   3.4045635e+00   1.1483600e+04   0.0000000e+00
   1.1502370e-01   3.4393007e+00   1.1487400e+04   0.0000000e+00
   1.1601750e-01   3.4700739e+00   1.1489600e+04   0.0000000e+00
   1.1700040e-01   3.5020460e+00   1.1492600e+04   0.0000000e+00
   1.1800490e-01   3.5362755e+00   1.1495500e+04   0.0000000e+00
   1.1898780e-01   3.5696197e+00   1.1498500e+04   0.0000000e+00
   1.1999240e-01   3.6046161e+00   1.1501500e+04   0.0000000e+00
   1.2096450e-01   3.6358537e+00   1.1503700e+04   0.0000000e+00
   1.2195820e-01   3.6719196e+00   1.1506700e+04   0.0000000e+00
   1.2296280e-01   3.6968491e+00   1.1508200e+04   0.0000000e+00
   1.2394570e-01   3.7312515e+00   1.1511200e+04   0.0000000e+00
   1.2491780e-01   3.7621002e+00   1.1514200e+04   0.0000000e+00
   1.2592230e-01   3.7970212e+00   1.1517200e+04   0.0000000e+00
   1.2693770e-01   3.8253316e+00   1.1520100e+04   0.0000000e+00
   1.2790980e-01   3.8553161e+00   1.1522400e+04   0.0000000e+00
   1.2890350e-01   3.8885414e+00   1.1525300e+04   0.0000000e+00
   1.2990800e-01   3.9210104e+00   1.1527600e+04   0.0000000e+00
   1.3091260e-01   3.9514918e+00   1.1530600e+04   0.0000000e+00
   1.3186310e-01   3.9855487e+00   1.1533500e+04   0.0000000e+00
   1.3287840e-01   4.0151553e+00   1.1536500e+04   0.0000000e+00
   1.3387210e-01   4.0471813e+00   1.1539500e+04   0.0000000e+00
   1.3485510e-01   4.0800175e+00   1.1541700e+04   0.0000000e+00
   1.3583800e-01   4.1107692e+00   1.1544700e+04   0.0000000e+00
   1.3684250e-01   4.1452255e+00   1.1547000e+04   0.0000000e+00
   1.3782540e-01   4.1709544e+00   1.1549900e+04   0.0000000e+00
   1.3883000e-01   4.2055406e+00   1.1552200e+04   0.0000000e+00
   1.3983450e-01   4.2400834e+00   1.1554400e+04   0.0000000e+00
   1.4080660e-01   4.2736108e+00   1.1557400e+04   0.0000000e+00
   1.4182190e-01   4.3022563e+00   1.1558900e+04   0.0000000e+00
   1.4278330e-01   4.3364642e+00   1.1561900e+04   0.0000000e+00
   1.4377700e-01   4.3662436e+00   1.1564800e+04   0.0000000e+00
   1.4478150e-01   4.3981724e+00   1.1567100e+04   0.0000000e+00
   1.4576440e-01   4.4327154e+00   1.1570100e+04   0.0000000e+00
   1.4673660e-01   4.4598268e+00   1.1572300e+04   0.0000000e+00
   1.4775190e-01   4.4928034e+00   1.1575300e+04   0.0000000e+00
   1.4875640e-01   4.5307056e+00   1.1577500e+04   0.0000000e+00
   1.4971770e-01   4.5637145e+00   1.1579700e+04   0.0000000e+00
   1.5071150e-01   4.5938503e+00   1.1582700e+04   0.0000000e+00
   1.5170520e-01   4.6234141e+00   1.1584200e+04   0.0000000e+00
   1.5272050e-01   4.6534527e+00   1.1587200e+04   0.0000000e+00
   1.5370340e-01   4.6811798e+00   1.1590200e+04   0.0000000e+00
   1.5469720e-01   4.7148692e+00   1.1593100e+04   0.0000000e+00
   1.5570170e-01   4.7444868e+00   1.1596100e+04   0.0000000e+00
   1.5668460e-01   4.7665432e+00   1.1599100e+04   0.0000000e+00
   1.5767830e-01   4.8064110e+00   1.1602100e+04   0.0000000e+00
   1.5865050e-01   4.8328746e+00   1.1604300e+04   0.0000000e+00
   1.5965500e-01   4.8666180e+00   1.1607300e+04   0.0000000e+00
   1.6063790e-01   4.8960194e+00   1.1609500e+04   0.0000000e+00
   1.6163160e-01   4.9259823e+00   1.1612500e+04   0.0000000e+00
   1.6263620e-01   4.9535908e+00   1.1615500e+04   0.0000000e+00
   1.6361910e-01   4.9903155e+00   1.1617000e+04   0.0000000e+00
   1.6460200e-01   5.0133440e+00   1.1620000e+04   0.0000000e+00
   1.6561730e-01   5.0410173e+00   1.1621500e+04   0.0000000e+00
   1.6660030e-01   5.0700622e+00   1.1623700e+04   0.0000000e+00
   1.6759400e-01   5.1016562e+00   1.1625900e+04   0.0000000e+00
   1.6857690e-01   5.1341899e+00   1.1628200e+04   0.0000000e+00
   1.6954900e-01   5.1621548e+00   1.1630400e+04   0.0000000e+00
   1.7057520e-01   5.1896875e+00   1.1633400e+04   0.0000000e+00
   1.7154730e-01   5.2240250e+00   1.1635600e+04   0.0000000e+00
   1.7253020e-01   5.2541502e+00   1.1637900e+04   0.0000000e+00
   1.7355630e-01   5.2804408e+00   1.1640800e+04   0.0000000e+00
   1.7453930e-01   5.3117971e+00   1.1642300e+04   0.0000000e+00
   1.7551140e-01   5.3415225e+00   1.1645300e+04   0.0000000e+00
   1.7651590e-01   5.3710969e+00   1.1647500e+04   0.0000000e+00
   1.7750960e-01   5.4019888e+00   1.1650500e+04   0.0000000e+00
   1.7851420e-01   5.4264863e+00   1.1653500e+04   0.0000000e+00
   1.7948630e-01   5.4547755e+00   1.1655700e+04   0.0000000e+00
   1.8049080e-01   5.4838420e+00   1.1658700e+04   0.0000000e+00
   1.8147370e-01   5.5131677e+00   1.1660200e+04   0.0000000e+00
   1.8244590e-01   5.5433143e+00   1.1663900e+04   0.0000000e+00
   1.8343960e-01   5.5681469e+00   1.1666200e+04   0.0000000e+00
   1.8445490e-01   5.5973970e+00   1.1669100e+04   0.0000000e+00
   1.8543790e-01   5.6320045e+00   1.1672100e+04   0.0000000e+00
   1.8643160e-01   5.6549142e+00   1.1674400e+04   0.0000000e+00
   1.8741450e-01   5.6805786e+00   1.1677300e+04   0.0000000e+00
   1.8842980e-01   5.7097963e+00   1.1679600e+04   0.0000000e+00
   1.8940200e-01   5.7434749e+00   1.1682600e+04   0.0000000e+00
   1.9039570e-01   5.7714831e+00   1.1684800e+04   0.0000000e+00
   1.9138940e-01   5.7981516e+00   1.1687800e+04   0.0000000e+00
   1.9239390e-01   5.8233296e+00   1.1690800e+04   0.0000000e+00
   1.9335530e-01   5.8556905e+00   1.1692200e+04   0.0000000e+00
   1.9435980e-01   5.8830074e+00   1.1695200e+04   0.0000000e+00
   1.9534270e-01   5.9099028e+00   1.1697500e+04   0.0000000e+00
   1.9634720e-01   5.9339034e+00   1.1699700e+04   0.0000000e+00
   1.9733020e-01   5.9637152e+00   1.1701900e+04   0.0000000e+00
   1.9831310e-01   5.9952879e+00   1.1704200e+04   0.0000000e+00
   1.9931760e-01   6.0240951e+00   1.1707100e+04   0.0000000e+00
   2.0032210e-01   6.0510229e+00   1.1710100e+04   0.0000000e+00
   2.0130510e-01   6.0749371e+00   1.1711600e+04   0.0000000e+00
   2.0230960e-01   6.1020057e+00   1.1714600e+04   0.0000000e+00
   2.0330330e-01   6.1271728e+00   1.1716800e+04   0.0000000e+00
   2.0426460e-01   6.1585292e+00   1.1719800e+04   0.0000000e+00
   2.0526920e-01   6.1909225e+00   1.1722000e+04   0.0000000e+00
   2.0626290e-01   6.2166622e+00   1.1724300e+04   0.0000000e+00
   2.0725660e-01   6.2398203e+00   1.1727300e+04   0.0000000e+00
   2.0825030e-01   6.2683683e+00   1.1729500e+04   0.0000000e+00
   2.0923330e-01   6.2979859e+00   1.1731700e+04   0.0000000e+00
   2.1020560e-01   6.3272685e+00   1.1734700e+04   0.0000000e+00
   2.1123170e-01   6.3546499e+00   1.1736200e+04   0.0000000e+00
   2.1219300e-01   6.3797631e+00   1.1738400e+04   0.0000000e+00
   2.1320840e-01   6.4086893e+00   1.1741400e+04   0.0000000e+00
   2.1420210e-01   6.4384795e+00   1.1742900e+04   0.0000000e+00
   2.1516340e-01   6.4637439e+00   1.1745900e+04   0.0000000e+00
   2.1615710e-01   6.4879606e+00   1.1748100e+04   0.0000000e+00
   2.1717250e-01   6.5171678e+00   1.1751100e+04   0.0000000e+00
   2.1816620e-01   6.5419137e+00   1.1754100e+04   0.0000000e+00
   2.1913830e-01   6.5682582e+00   1.1756300e+04   0.0000000e+00
   2.2015360e-01   6.5921292e+00   1.1759300e+04   0.0000000e+00
   2.2113660e-01   6.6158061e+00   1.1761500e+04   0.0000000e+00
   2.2211950e-01   6.6427015e+00   1.1763800e+04   0.0000000e+00
   2.2311320e-01   6.6670262e+00   1.1766700e+04   0.0000000e+00
   2.2411770e-01   6.6966220e+00   1.1769000e+04   0.0000000e+00
   2.2511150e-01   6.7233556e+00   1.1771200e+04   0.0000000e+00
   2.2609440e-01   6.7520981e+00   1.1773500e+04   0.0000000e+00
   2.2708810e-01   6.7803004e+00   1.1775700e+04   0.0000000e+00
   2.2807100e-01   6.8102310e+00   1.1777900e+04   0.0000000e+00
   2.2907560e-01   6.8349341e+00   1.1780200e+04   0.0000000e+00
   2.3004770e-01   6.8569472e+00   1.1782400e+04   0.0000000e+00
   2.3104140e-01   6.8850740e+00   1.1785400e+04   0.0000000e+00
   2.3205670e-01   6.9134060e+00   1.1787600e+04   0.0000000e+00
   2.3305050e-01   6.9408523e+00   1.1789800e+04   0.0000000e+00
   2.3402260e-01   6.9635784e+00   1.1792800e+04   0.0000000e+00
   2.3501630e-01   6.9896961e+00   1.1795100e+04   0.0000000e+00
   2.3601000e-01   7.0126058e+00   1.1797300e+04   0.0000000e+00
   2.3698220e-01   7.0417373e+00   1.1799500e+04   0.0000000e+00
   2.3799750e-01   7.0708794e+00   1.1802500e+04   0.0000000e+00
   2.3900200e-01   7.0952581e+00   1.1804700e+04   0.0000000e+00
   2.3999580e-01   7.1242273e+00   1.1807000e+04   0.0000000e+00
   2.4097870e-01   7.1454307e+00   1.1809200e+04   0.0000000e+00
   2.4196160e-01   7.1730174e+00   1.1811500e+04   0.0000000e+00
   2.4295530e-01   7.1989191e+00   1.1813700e+04   0.0000000e+00
   2.4395990e-01   7.2281800e+00   1.1816700e+04   0.0000000e+00
   2.4494280e-01   7.2517920e+00   1.1818200e+04   0.0000000e+00
   2.4593650e-01   7.2761707e+00   1.1821100e+04   0.0000000e+00
   2.4693020e-01   7.3044810e+00   1.1824100e+04   0.0000000e+00
   2.4790240e-01   7.3285573e+00   1.1825600e+04   0.0000000e+00
   2.4890690e-01   7.3578833e+00   1.1827800e+04   0.0000000e+00
   2.4988980e-01   7.3827480e+00   1.1830800e+04   0.0000000e+00
   2.5088350e-01   7.4077424e+00   1.1832300e+04   0.0000000e+00
   2.5186650e-01   7.4326395e+00   1.1834500e+04   0.0000000e+00
   2.5286020e-01   7.4602049e+00   1.1836800e+04   0.0000000e+00
   2.5386470e-01   7.4864846e+00   1.1838300e+04   0.0000000e+00
   2.5485840e-01   7.5135421e+00   1.1840500e+04   0.0000000e+00
   2.5583060e-01   7.5398218e+00   1.1843500e+04   0.0000000e+00
   2.5682430e-01   7.5635741e+00   1.1845000e+04   0.0000000e+00
   2.5783960e-01   7.5897458e+00   1.1847200e+04   0.0000000e+00
   2.5881170e-01   7.6163172e+00   1.1849400e+04   0.0000000e+00
   2.5980550e-01   7.6389676e+00   1.1851700e+04   0.0000000e+00
   2.6078840e-01   7.6658309e+00   1.1854700e+04   0.0000000e+00
   2.6179290e-01   7.6899288e+00   1.1856200e+04   0.0000000e+00
   2.6277580e-01   7.7182392e+00   1.1859100e+04   0.0000000e+00
   2.6378040e-01   7.7395611e+00   1.1861400e+04   0.0000000e+00
   2.6475250e-01   7.7671264e+00   1.1863600e+04   0.0000000e+00
   2.6577860e-01   7.7902090e+00   1.1866600e+04   0.0000000e+00
   2.6676150e-01   7.8172772e+00   1.1868800e+04   0.0000000e+00
   2.6774450e-01   7.8411698e+00   1.1871100e+04   0.0000000e+00
   2.6873820e-01   7.8660239e+00   1.1874000e+04   0.0000000e+00
   2.6971030e-01   7.8917852e+00   1.1876300e+04   0.0000000e+00
   2.7071480e-01   7.9159155e+00   1.1878500e+04   0.0000000e+00
   2.7169780e-01   7.9440314e+00   1.1881500e+04   0.0000000e+00
   2.7270230e-01   7.9691230e+00   1.1883000e+04   0.0000000e+00
   2.7368520e-01   7.9887926e+00   1.1885200e+04   0.0000000e+00
   2.7466810e-01   8.0174054e+00   1.1887400e+04   0.0000000e+00
   2.7567270e-01   8.0404771e+00   1.1889700e+04   0.0000000e+00
   2.7668800e-01   8.0671457e+00   1.1891900e+04   0.0000000e+00
   2.7764930e-01   8.0876360e+00   1.1894200e+04   0.0000000e+00
   2.7864300e-01   8.1122415e+00   1.1896400e+04   0.0000000e+00
   2.7965840e-01   8.1354212e+00   1.1899400e+04   0.0000000e+00
   2.8063050e-01   8.1598431e+00   1.1900900e+04   0.0000000e+00
   2.8162420e-01   8.1830124e+00   1.1903800e+04   0.0000000e+00
   2.8262870e-01   8.2132131e+00   1.1906100e+04   0.0000000e+00
   2.8362250e-01   8.2371813e+00   1.1908300e+04   0.0000000e+00
   2.8459460e-01   8.2600154e+00   1.1911300e+04   0.0000000e+00
   2.8558830e-01   8.2848262e+00   1.1912800e+04   0.0000000e+00
   2.8659280e-01   8.3086540e+00   1.1915800e+04   0.0000000e+00
   2.8758660e-01   8.3344909e+00   1.1918700e+04   0.0000000e+00
   2.8854790e-01   8.3566337e+00   1.1921000e+04   0.0000000e+00
   2.8956320e-01   8.3774479e+00   1.1923200e+04   0.0000000e+00
   2.9055690e-01   8.4097982e+00   1.1925400e+04   0.0000000e+00
   2.9156150e-01   8.4335288e+00   1.1926900e+04   0.0000000e+00
   2.9253360e-01   8.4539434e+00   1.1929900e+04   0.0000000e+00
   2.9352730e-01   8.4770259e+00   1.1932200e+04   0.0000000e+00
   2.9451020e-01   8.5053582e+00   1.1933600e+04   0.0000000e+00
   2.9549320e-01   8.5245414e+00   1.1936600e+04   0.0000000e+00
   2.9649770e-01   8.5460253e+00   1.1938900e+04   0.0000000e+00
   2.9750220e-01   8.5677145e+00   1.1941100e+04   0.0000000e+00
